For M5|Adr   112|KD1       28              10214|Rb         1.1581 m   |HD          12.27 m   |                      | 
For M5|Adr   113|KD1       27              10214|Rf         1.0433 m   |HD           4.81 m   |                      | 
For M5|Adr   114|KD1       27               0214|                      |                      |Z        100.1532 m   | 
For M5|Adr   115|KD1       27              10214|Rb         1.0433 m   |HD           4.81 m   |                      | 
For M5|Adr   116|KD1       26              10214|Rf         1.0889 m   |HD           6.69 m   |                      | 
For M5|Adr   117|KD1       26               0214|                      |                      |Z        100.1076 m   | 
For M5|Adr   118|KD1       26              10214|Rb         1.0889 m   |HD           6.69 m   |                      | 
For M5|Adr   119|KD1       24              10214|Rf         1.1373 m   |HD           8.64 m   |                      | 
For M5|Adr   120|KD1       24               0214|                      |                      |Z        100.0592 m   | 
For M5|Adr   121|KD1       24              10214|Rb         1.1463 m   |HD          12.24 m   |                      | 
For M5|Adr   122|KD1       23              10214|Rf         1.2043 m   |HD           5.04 m   |                      | 
For M5|Adr   123|KD1       23               0214|                      |                      |Z        100.0012 m   | 
For M5|Adr   124|KD1       23              10214|Rb         1.2043 m   |HD           5.04 m   |                      | 
For M5|Adr   125|KD1       25              10214|Rf         1.2286 m   |HD           5.06 m   |                      | 
For M5|Adr   126|KD1       25               0214|                      |                      |Z         99.9769 m   | 
For M5|Adr   127|KD1       25              10214|Rb         1.2286 m   |HD           5.06 m   |                      | 
For M5|Adr   128|KD1       22              10214|Rf         1.1873 m   |HD          13.12 m   |                      | 
For M5|Adr   129|KD1       22               0214|                      |                      |Z        100.0182 m   | 
For M5|Adr   130|KD1       22              10214|Rb         1.1873 m   |HD          13.12 m   |                      | 
For M5|Adr   131|KD1     24.1              10214|Rf         1.1463 m   |HD          12.25 m   |                      | 
For M5|Adr   132|KD1     24.1               0214|                      |                      |Z        100.0592 m   | 
For M5|Adr   133|KD1     24.1              10214|Rb         1.1231 m   |HD          13.35 m   |                      | 
For M5|Adr   134|KD1      7.1              10214|Rf         1.0975 m   |HD           4.78 m   |                      | 
For M5|Adr   135|KD1      7.1               0214|                      |                      |Z        100.0848 m   | 
For M5|Adr   136|KD1      7.1              10214|Rb         1.1123 m   |HD           8.82 m   |                      | 
For M5|Adr   137|KD1      8.1              10214|Rf         1.1332 m   |HD           8.26 m   |                      | 
For M5|Adr   138|KD1      8.1               0214|                      |                      |Z        100.0639 m   | 
For M5|Adr   139|KD1      8.1              10214|Rb         1.1306 m   |HD           7.61 m   |                      | 
For M5|Adr   140|KD1     1020              10214|Rf         1.4543 m   |HD          10.15 m   |                      | 
For M5|Adr   141|KD1     1020               0214|                      |                      |Z         99.7402 m   | 
For M5|Adr   142|KD1     1020              10214|Rb         1.3929 m   |HD           7.11 m   |                      | 
For M5|Adr   143|KD1       20              10214|Rf         1.0472 m   |HD           4.65 m   |                      | 
For M5|Adr   144|KD1       20               0214|                      |                      |Z        100.0859 m   | 
For M5|Adr   145|KD1       20              10214|Rb         1.0472 m   |HD           4.65 m   |                      | 
For M5|Adr   146|KD1       21              10214|Rf         1.1344 m   |HD           4.57 m   |                      | 
For M5|Adr   147|KD1       21               0214|                      |                      |Z         99.9987 m   | 
For M5|Adr   148|KD1       21               0214|Sh        -0.0013 m   |dz         0.0013 m   |Z        100.0000 m   | 
For M5|Adr   149|KD2       21       45      0214|Db         396.50 m   |Df         392.36 m   |Z         99.9987 m   | 
For M5|Adr   150|TO  End-Line               0214|                      |                      |                      | 
For M5|Adr   151|TO  Start-Line         BF  0215|                      |                      |                      | 
For M5|Adr   152|KD1       20               0215|                      |                      |Z        100.0000 m   | 
For M5|Adr   153|KD1       20              10215|Rb         1.5629 m   |HD           5.69 m   |                      | 
For M5|Adr   154|KD1     1100              10215|Rf         0.2150 m   |HD           5.40 m   |                      | 
For M5|Adr   155|KD1     1100               0215|                      |                      |Z        101.3479 m   | 
For M5|Adr   156|KD1     1100              10215|Rb         1.7543 m   |HD           2.11 m   |                      | 
For M5|Adr   157|KD1       19              10215|Rf         0.5742 m   |HD           2.26 m   |                      | 
For M5|Adr   158|KD1       19               0215|                      |                      |Z        102.5280 m   | 
For M5|Adr   159|KD1       19              10215|Rb         1.7118 m   |HD           5.25 m   |                      | 
For M5|Adr   160|KD1     1011              10215|Rf         1.1381 m   |HD           7.67 m   |                      | 
For M5|Adr   161|KD1     1011               0215|                      |                      |Z        103.1017 m   | 
For M5|Adr   162|KD1     1011              10215|Rb         1.4055 m   |HD           4.83 m   |                      | 
For M5|Adr   163|KD1       16              10215|Rf         1.1092 m   |HD          10.83 m   |                      | 
For M5|Adr   164|KD1       16               0215|                      |                      |Z        103.3980 m   | 
For M5|Adr   165|KD1       16              10215|Rb         1.1092 m   |HD          10.83 m   |                      | 
For M5|Adr   166|KD1     1112              10215|Rf         1.3908 m   |HD           7.53 m   |                      | 
For M5|Adr   167|KD1     1112               0215|                      |                      |Z        103.1164 m   | 
For M5|Adr   168|KD1     1112              10215|Rb         1.4401 m   |HD           3.45 m   |                      | 
For M5|Adr   169|KD1       17              10215|Rf         1.2203 m   |HD           1.61 m   |                      | 
For M5|Adr   170|KD1       17               0215|                      |                      |Z        103.3362 m   | 
For M5|Adr   171|KD1       17              10215|Rb         1.2203 m   |HD           1.61 m   |                      | 
For M5|Adr   172|KD1       18              10215|Rf         1.1594 m   |HD           6.09 m   |                      | 
For M5|Adr   173|KD1       18               0215|                      |                      |Z        103.3971 m   | 
For M5|Adr   174|KD1       18              10215|Rb         1.1594 m   |HD           6.09 m   |                      | 
For M5|Adr   175|KD1     1113              10215|Rf         1.4401 m   |HD           3.45 m   |                      | 
For M5|Adr   176|KD1     1113               0215|                      |                      |Z        103.1164 m   | 
For M5|Adr   177|KD1     1113              10215|Rb         1.3670 m   |HD           7.62 m   |                      | 
For M5|Adr   178|KD1     1114              10215|Rf         1.3834 m   |HD           4.85 m   |                      | 
For M5|Adr   179|KD1     1114               0215|                      |                      |Z        103.1000 m   | 
For M5|Adr   180|KD1     1114              10215|Rb         1.0468 m   |HD           6.93 m   |                      | 
For M5|Adr   181|KD1     19.1              10215|Rf         1.6188 m   |HD           5.40 m   |                      | 
For M5|Adr   182|KD1     19.1               0215|                      |                      |Z        102.5280 m   | 
For M5|Adr   183|KD1     19.1              10215|Rb         0.1923 m   |HD           3.60 m   |                      | 
For M5|Adr   184|KD1     1113              10215|Rf         1.6730 m   |HD           3.09 m   |                      | 
For M5|Adr   185|KD1     1113               0215|                      |                      |Z        101.0473 m   | 
For M5|Adr   186|KD1     1113              10215|Rb         0.5152 m   |HD           2.47 m   |                      | 
For M5|Adr   187|KD1       20              10215|Rf         1.5628 m   |HD           5.75 m   |                      | 
For M5|Adr   188|KD1       20               0215|                      |                      |Z         99.9997 m   | 
For M5|Adr   189|KD1       20               0215|Sh        -0.0003 m   |dz         0.0003 m   |Z        100.0000 m   | 
For M5|Adr   190|KD2       20       12      0215|Db          60.48 m   |Df          63.93 m   |Z         99.9997 m   | 
For M5|Adr   191|TO  End-Line               0215|                      |                      |                      | 
